id_v11,id_v10,id_grd_v13,lat,lon,geo_mtd,qa_rank,val_scn,val_src,rv_mcm_v10,rv_mcm_v11,har_src,pnt_src,qc
174,174,-999,36.7268033,5.8270991,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
175,175,6874,33.15660663,1.273235698,geocoding (Google Maps),C1,,,-999,122.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AM"
176,176,3583,36.00889,0.973666,geocoding (Google Maps),C2,,,-999,54.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM,JW; GRanD-har: AM"
177,177,3591,35.564811,1.935414,geocoding (Google Maps),C2,,,-999,13,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM,JW; GRanD-har: AX,JW"
178,178,3568,36.365865,2.560417,geocoding (Google Maps),C4,,,-999,188,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AX,AM,JW; GRanD-har: AM"
179,179,3569,36.338509,6.844092,geocoding (Google Maps),C2,,,-999,31,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM,JW; GRanD-har: AM"
180,180,2961,31.511864,-2.771184,geocoding (Google Maps),C2,,,-999,350,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM,JW; GRanD-har: AM"
181,181,2936,35.12567,-0.039583,geocoding (Google Maps),C2,,,-999,100,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM,JW; GRanD-har: AM"
182,182,4043,-9.793533,15.465851,geocoding (Google Maps),C2,,,-999,4975,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM; GRanD-har: AM"
183,183,-999,-9.7429804,15.1276589,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AM
184,184,3675,-8.534105,13.707799,geocoding (Google Maps),C2,,,-999,61.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM; GRanD-har: AM"
185,185,4048,-13.44789,15.868727,geocoding (Google Maps),C2,,,-999,2574,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX,AM; GRanD-har: AM"
186,186,-999,-12.4706144,13.7319338,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AM
187,187,3677,-9.751837,14.485417,geocoding (Google Maps),C4,,,-999,20,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AX,AM; GRanD-har: AM"
188,188,2312,-27.524193,-64.886793,geocoding (Google Maps),C1,,,-999,1740,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
189,189,-999,-28.27084408,-65.73961508,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX,JW"
190,190,2339,-38.210399,-67.193765,geocoding (Google Maps),C1,,,-999,4000,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
191,191,2342,-39.106312,-68.589656,geocoding (Google Maps),C1,correct,Google Maps,-999,300,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; val: JM,JW; GRanD-har: AM"
192,192,-999,-31.0957465,-64.5033236,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
193,193,-999,-29.03922891,-65.36115922,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
194,194,-999,-27.74349956,-65.67642734,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
195,195,2322,-31.86875,-65.034019,geocoding (Google Maps),C2,,,-999,230,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
196,196,2335,-35.027802,-68.680208,geocoding (Google Maps),C1,,,-999,259,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
197,197,2340,-38.578675,-68.688972,Wada et al. (2017),C1,,,-999,2780,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
198,198,2346,-40.586279,-70.753766,geocoding (Google Maps),C2,,,-999,3215,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
199,199,2334,-34.835471,-68.518842,geocoding (Google Maps),C1,,,-999,160.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
200,200,-999,-24.4222222,-65.2852778,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
201,201,2455,-31.271498,-57.942885,geocoding (Google Maps),C1,,,-999,5500,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
202,202,2345,-40.191176,-69.989287,Wada et al. (2017),C2,,,-999,12400,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
203,203,-999,-26.9175123,-65.6955712,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
204,204,2343,-39.2701,-68.757972,Wada et al. (2017),C2,correct,Wada et al. (2017),-999,22000,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; val: MD; GRanD-har: AM"
205,205,2319,-31.373653,-64.432522,geocoding (Google Maps),C2,,,-999,201,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
206,206,2313,-27.660034,-65.765367,geocoding (Google Maps),C2,,,-999,142.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
207,207,2326,-32.810417,-65.464583,geocoding (Google Maps),C1,,,-999,81,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
208,208,2328,-33.113124,-66.003663,geocoding (Google Maps),C2,,,-999,105,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
209,209,2311,-26.616087,-65.194677,geocoding (Google Maps),C1,,,-999,275,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
210,210,-999,-38.72576738,-68.1730664,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX,JW"
211,211,6883,-31.5186553,-68.9835667,geocoding (Google Maps),C1,,,-999,585,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
212,212,-999,-31.14947893,-64.34244339,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX; val: JM,JW"
213,213,2324,-32.181286,-64.422954,geocoding (Google Maps),C2,,,-999,560,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
214,214,6884,-31.51828316,-68.81968683,geocoding (Google Maps),C1,,,-999,500,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
215,215,-999,-30.8851113,-64.4589999,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX; val: JM,JW"
216,216,2333,-34.601534,-68.642708,geocoding (Google Maps),C2,,,-999,300,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
217,217,-999,-30.148611,-68.626944,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
218,218,2347,-43.109178,-71.653279,geocoding (Google Maps),C2,correct,Google Maps,-999,5600,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; val: JM,JW; GRanD-har: AM"
219,219,2348,-43.698871,-66.485618,geocoding (Google Maps),C1,misplacement,Google Maps,-999,1860,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; val: JM,JW; GRanD-har: AM"
220,220,2316,-30.768757,-64.752076,geocoding (Google Maps),C1,,,-999,129,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
221,221,-999,-27.650944,-64.361833,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
222,222,2332,-34.583584,-69.037062,geocoding (Google Maps),C2,,,-999,432,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
223,223,-999,-38.42479862,-61.75214758,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX; val: JM,JW"
224,224,2323,-32.168074,-64.245401,geocoding (Google Maps),C2,,,-999,90,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
225,225,-999,-28.4566915,-65.8102813,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
226,226,-999,-24.45025847,-65.25145336,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX; val: JM,JW"
227,227,-999,-33.2305195,-66.2322547,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,AX"
228,228,-999,-30.183333,-69.066667,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
229,229,2329,-33.299523,-68.723573,geocoding (Google Maps),C1,,,-999,300,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
230,230,2327,-32.99357,-69.131222,Wada et al. (2017),C2,correct,Wada et al. (2017),-999,420,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; val: MD; GRanD-har: AM"
231,231,2445,-27.393989,-56.626364,Wada et al. (2017),,,,-999,21000,GRanD v1.3 and GeoDAR v1.0,original GRanD,GRanD-har: AM
232,232,2459,-34.681512,-58.861164,geocoding (Google Maps),C1,,,-999,120,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,AX; GRanD-har: AM"
233,233,2321,-31.817732,-64.502163,geocoding (Google Maps),C2,,,-999,307,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
234,234,2325,-32.227184,-64.640221,geocoding (Google Maps),C2,,,-999,400,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
235,235,2441,-25.877605,-54.556168,geocoding (Google Maps),C2,,,-999,1200,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AX,JW"
236,236,-999,40.9098791,45.4230838,geocoding (Google Maps),C4,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
237,237,4636,39.648665,45.847615,geocoding (Google Maps),C4,,,-999,277,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AM"
238,238,-999,40.6283815,44.5518994,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
239,239,-999,39.8472232,45.0537265,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
240,240,4395,40.485777,44.438253,geocoding (Google Maps),C4,,,-999,91,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AM"
241,241,-999,41.063407,45.1490637,geocoding (Google Maps),C4,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
242,242,4393,40.565218,43.653683,geocoding (Google Maps),C5,correct,Google Maps,-999,525,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: FY,AX,AM,JW; val: JM,JW; GRanD-har: AM"
243,243,4637,39.485224,46.039583,geocoding (Google Maps),C4,,,-999,96,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AX,JW"
244,244,-999,39.4614292,46.1498016,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
245,245,-999,39.79179209,45.64933329,geocoding (Google Maps),C4,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW; val: JM,JW"
246,246,-999,40.6612111,43.9054206,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
247,247,-999,40.2830064,44.9215494,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
248,248,-999,40.768398,43.9662013,geocoding (Google Maps),C4,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: AM,JW"
249,249,4405,40.066537,44.59518,geocoding (Google Maps),C4,,,-999,70,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: AM,JW; GRanD-har: AM"
250,250,-999,-35.3202853,148.939818,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
251,251,-999,-16.9786665,145.6738652,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
252,252,-999,-41.8681023,145.6218637,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
253,253,6645,-36.874647,147.294518,geocoding (Google Maps),C2,,,-999,28.4,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
254,254,-999,-33.3388032,149.1228327,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
255,255,6751,-34.54375,150.485417,geocoding (Google Maps),C2,,,-999,33.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
256,256,-999,-34.57944364,149.5842107,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
257,257,-999,-38.3964506,145.8130855,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
258,258,-999,-27.5088899,152.3491817,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
259,259,6627,-36.05325,148.275699,geocoding (Google Maps),C2,,,-999,28.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
260,260,-999,-19.61,134.2116667,geocoding (Google Maps),C2,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX; val: JM,JW"
261,261,-999,-33.7905965,151.0087496,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
262,262,-999,-32.44890356,150.8992961,geocoding (Google Maps),C2,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX; val: JM,JW"
263,263,-999,-36.7832926,147.2192353,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
264,264,6696,-42.555909,147.402131,geocoding (Google Maps),C2,,,-999,12.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
265,265,6723,-28.031663,152.547972,geocoding (Google Maps),C2,,,-999,92.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
266,266,-999,-42.4271542,146.5347305,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
267,267,-999,-38.0281806,145.4094413,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
268,268,-999,-30.2635369,153.0287392,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
269,269,6724,-28.052162,153.285458,geocoding (Google Maps),C1,,,-999,165,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
270,270,6621,-35.536446,148.835417,geocoding (Google Maps),C2,,,-999,75,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
271,271,-999,-37.9660325,145.2963797,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
272,272,6750,-34.353313,150.642273,geocoding (Google Maps),C2,correct,Google Maps,-999,146.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; val: JM,JW; GRanD-har: AM"
273,273,-999,-37.5044543,144.1461032,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
274,274,-999,-37.5313799,145.2260933,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,JW,AX"
275,275,6886,-27.91023631,152.8811709,geocoding (Google Maps),C1,,,-999,103,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
276,276,6656,-37.286651,144.396149,geocoding (Google Maps),C2,,,-999,37.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
277,277,6752,-34.655658,150.501174,geocoding (Google Maps),C2,,,-999,10,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
278,278,6676,-38.53305,143.721115,geocoding (Google Maps),C1,,,-999,21.7,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
279,279,6646,-36.915233,146.390028,geocoding (Google Maps),C1,,,-999,13.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
280,280,6647,-36.990741,143.96761,geocoding (Google Maps),C2,,,-999,148,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
281,281,-999,-33.4308782,148.9901436,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
282,282,6712,-26.801665,150.577976,geocoding (Google Maps),C2,,,-999,9.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
283,283,6635,-36.514583,145.09375,geocoding (Google Maps),C2,,,-999,411,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AX,JW"
284,284,6731,-28.976954,151.466803,geocoding (Google Maps),C2,,,-999,254,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
285,285,-999,-34.8520231,138.6827627,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
286,286,-999,-42.0047465,146.9067702,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
287,287,-999,-41.6786244,146.3907466,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
288,288,6702,-24.368772,150.618754,geocoding (Google Maps),C2,,,-999,127,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
289,289,-999,-42.50730771,146.6819714,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX,JW"
290,290,6590,-20.778885,139.783975,geocoding (Google Maps),C2,,,-999,12.1,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
291,291,-999,-20.71633133,140.4784805,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
292,292,6687,-41.99362,145.576042,geocoding (Google Maps),C2,,,-999,15.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
293,293,6592,-21.137068,148.38929,geocoding (Google Maps),C1,,,-999,131,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
294,294,-999,-33.690959,136.5469577,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
295,295,-999,-34.77215597,150.3133238,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX,JW"
296,296,5833,-33.402263,115.98131,geocoding (Google Maps),C1,,,-999,184.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
297,297,6714,-27.255611,152.955602,geocoding (Google Maps),C2,,,-999,15.5,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
298,298,-999,-37.5081829,144.0834307,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
299,299,-999,-42.3182578,146.4726908,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
300,300,5822,-20.977411,117.107146,geocoding (Google Maps),C2,,,-999,63.8,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
301,301,-999,-38.2161767,146.3163497,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
302,302,-999,-41.4700517,146.0724571,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
303,303,6201,-16.118249,128.741169,Wada et al. (2017),,correct,Wada et al. (2017),-999,10800,GRanD v1.3 and GeoDAR v1.0,original GRanD,val: MD; GRanD-har: AM
304,304,-999,-32.744801,138.5966127,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
305,305,6695,-42.506478,146.646086,geocoding (Google Maps),C2,,,-999,16,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
306,306,6678,-41.285712,146.247934,geocoding (Google Maps),C2,,,-999,19,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
307,307,6599,-32.66907,149.110424,geocoding (Google Maps),C1,,,-999,1679,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
308,308,-999,-36.3152523,148.4823903,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX,JW"
309,309,-999,-41.7294952,146.2142215,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
310,310,-999,-42.1000965,146.4872333,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
311,311,6719,-27.382751,151.927083,geocoding (Google Maps),C1,,,-999,20.9,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
312,312,5830,-32.990845,115.978326,geocoding (Google Maps),C2,,,-999,25.3,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
313,313,-999,-41.8799694,145.549372,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
314,314,-999,-36.3789855,148.3706617,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
315,315,6701,-24.070588,151.310924,geocoding (Google Maps),C1,,,-999,300,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
316,316,6595,-27.905772,148.644792,geocoding (Google Maps),C1,,,-999,101,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: MD,AX; GRanD-har: AM"
317,317,-999,-35.232463,149.0683051,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
318,318,6684,-41.735417,145.535417,geocoding (Google Maps),C2,,,-999,124,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
319,319,6689,-42.214321,146.639583,geocoding (Google Maps),C2,,,-999,725,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
320,320,-999,-36.316582,150.1141408,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,georf: AX
321,321,6594,-23.652921,148.065625,geocoding (Google Maps),C2,,,-999,1440,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
322,322,6629,-36.125399,148.62013,geocoding (Google Maps),C2,,,-999,4800,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
323,323,6605,-33.973066,148.952308,geocoding (Google Maps),C2,,,-999,1220,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
324,324,-999,-34.8283279,138.8120804,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
325,325,-999,-37.8441546,146.3981396,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
326,326,-999,-42.905774,147.2947879,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
327,327,-999,-18.17946813,142.2621094,geocoding (Google Maps),C1,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX; val: JM,JW"
328,328,-999,-42.917539,147.2919039,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
329,329,-999,-38.6350548,146.2255314,geocoding (Google Maps),C1,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: MD,AX"
330,330,-999,-36.8166571,145.6422485,geocoding (Google Maps),C2,correct,Google Maps,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX; val: JM,JW"
331,331,-999,-28.3599924,152.0026178,geocoding (Google Maps),C2,,,-999,-999,GeoDAR v1.0 alone,GeoDAR v1.0,"georf: CF,JZ,AX"
332,332,5826,-32.202662,116.065137,geocoding (Google Maps),C2,,,-999,60,GRanD v1.3 and GeoDAR v1.0,original GRanD,"georf: CF,JZ,AX; GRanD-har: AM"
